buyer_id,date,hour,spend
65,5/27/18,14,$5.56 
65,5/27/18,15,$5.21 
65,5/27/18,16,$4.99 
65,5/27/18,17,$5.19 
65,5/27/18,18,$4.98 
65,5/27/18,19,$5.08 
65,5/27/18,20,$5.32 
65,5/27/18,21,$5.32 
65,5/27/18,22,$3.21 
65,5/27/18,23,$2.79 
65,5/28/18,0,$6.29 
65,5/28/18,1,$4.77 
65,5/28/18,2,$5.05 
65,5/28/18,3,$4.94 
65,5/28/18,4,$4.43 
65,5/28/18,5,$4.80 
65,5/28/18,6,$4.46 
65,5/28/18,7,$4.35 
65,5/28/18,8,$4.77 
65,5/28/18,9,$4.97 
65,5/28/18,10,$5.45 
65,5/28/18,11,$5.67 
65,5/28/18,12,$5.58 
65,5/28/18,13,$5.53 
65,5/28/18,14,$5.50 
65,5/28/18,15,$5.35 
65,5/28/18,16,$5.05 
65,5/28/18,17,$5.33 
65,5/28/18,18,$5.26 
65,5/28/18,19,$5.27 
65,5/28/18,20,$5.25 
65,5/28/18,21,$5.14 
65,5/28/18,22,$3.07 
65,5/28/18,23,$2.48 
65,5/29/18,0,$5.82 
65,5/29/18,1,$5.21 
65,5/29/18,2,$5.55 
65,5/29/18,3,$5.10 
65,5/29/18,4,$4.68 
65,5/29/18,5,$4.90 
65,5/29/18,6,$4.44 
65,5/29/18,7,$4.39 
65,5/29/18,8,$4.70 
65,5/29/18,9,$5.39 
65,5/29/18,10,$5.78 
65,5/29/18,11,$5.82 
65,5/29/18,12,$5.95 
65,5/29/18,13,$5.67 
65,5/29/18,14,$5.94 
65,5/29/18,15,$5.66 
65,5/29/18,16,$5.32 
65,5/29/18,17,$6.05 
65,5/29/18,18,$6.07 
65,5/29/18,19,$6.05 
65,5/29/18,20,$6.05 
65,5/29/18,21,$5.84 
65,5/29/18,22,$3.42 
65,5/29/18,23,$2.92 
65,5/30/18,0,$6.58 
65,5/30/18,1,$5.45 
65,5/30/18,2,$5.28 
65,5/30/18,3,$4.98 
65,5/30/18,4,$4.27 
65,5/30/18,5,$4.79 
65,5/30/18,6,$4.37 
65,5/30/18,7,$4.52 
65,5/30/18,8,$4.91 
65,5/30/18,9,$5.38 
65,5/30/18,10,$5.83 
65,5/30/18,11,$6.11 
65,5/30/18,12,$5.89 
65,5/30/18,13,$6.06 
65,5/30/18,14,$6.08 
65,5/30/18,15,$6.05 
65,5/30/18,16,$6.86 
65,5/30/18,17,$6.18 
65,5/30/18,18,$6.10 
65,5/30/18,19,$6.01 
65,5/30/18,20,$5.78 
65,5/30/18,21,$5.57 
65,5/30/18,22,$3.10 
65,5/30/18,23,$2.42 
65,5/31/18,0,$6.75 
65,5/31/18,1,$5.52 
65,5/31/18,2,$5.38 
65,5/31/18,3,$5.21 
65,5/31/18,4,$4.80 
65,5/31/18,5,$5.35 
65,5/31/18,6,$5.01 
65,5/31/18,7,$4.79 
65,5/31/18,8,$5.00 
65,5/31/18,9,$5.46 
65,5/31/18,10,$5.82 
65,5/31/18,11,$5.70 
65,5/31/18,12,$5.91 
65,5/31/18,13,$5.74 
65,5/31/18,14,$5.82 
65,5/31/18,15,$5.99 
65,5/31/18,16,$5.85 
65,5/31/18,17,$6.65 
65,5/31/18,18,$6.71 
65,5/31/18,19,$6.70 
65,5/31/18,20,$6.76 
65,5/31/18,21,$6.37 
65,5/31/18,22,$3.78 
65,5/31/18,23,$3.68 
65,6/1/18,0,$7.80 
65,6/1/18,1,$5.41 
65,6/1/18,2,$5.40 
65,6/1/18,3,$5.45 
65,6/1/18,4,$5.18 
65,6/1/18,5,$5.27 
65,6/1/18,6,$5.22 
65,6/1/18,7,$4.74 
65,6/1/18,8,$5.15 
65,6/1/18,9,$5.80 
65,6/1/18,10,$5.99 
65,6/1/18,11,$5.69 
65,6/1/18,12,$5.70 
65,6/1/18,13,$5.53 
65,6/1/18,14,$5.72 
65,6/1/18,15,$5.96 
65,6/1/18,16,$5.69 
65,6/1/18,17,$6.10 
65,6/1/18,18,$6.05 
65,6/1/18,19,$6.05 
65,6/1/18,20,$6.01 
65,6/1/18,21,$5.57 
65,6/1/18,22,$3.74 
65,6/1/18,23,$3.42 
65,6/2/18,0,$6.21 
65,6/2/18,1,$5.40 
65,6/2/18,2,$5.29 
65,6/2/18,3,$5.40 
65,6/2/18,4,$4.77 
65,6/2/18,5,$5.16 
65,6/2/18,6,$4.72 
65,6/2/18,7,$4.76 
65,6/2/18,8,$4.83 
65,6/2/18,9,$5.46 
65,6/2/18,10,$5.90 
65,6/2/18,11,$5.60 
65,6/2/18,12,$5.58 
65,6/2/18,13,$5.46 
65,6/2/18,14,$5.50 
65,6/2/18,15,$5.53 
65,6/2/18,16,$5.18 
65,6/2/18,17,$5.41 
65,6/2/18,18,$5.50 
65,6/2/18,19,$5.49 
65,6/2/18,20,$5.54 
65,6/2/18,21,$5.56 
65,6/2/18,22,$3.54 
65,6/2/18,23,$2.93 
65,6/3/18,0,$6.33 
65,6/3/18,1,$5.42 
65,6/3/18,2,$5.42 
65,6/3/18,3,$5.09 
65,6/3/18,4,$4.83 
65,6/3/18,5,$5.25 
65,6/3/18,6,$4.75 
65,6/3/18,7,$4.50 
65,6/3/18,8,$4.87 
65,6/3/18,9,$5.37 
65,6/3/18,10,$5.86 
65,6/3/18,11,$5.88 
65,6/3/18,12,$5.59 
65,6/3/18,13,$5.34 
65,6/3/18,14,$5.47 
65,6/3/18,15,$5.40 
65,6/3/18,16,$5.24 
65,6/3/18,17,$5.58 
65,6/3/18,18,$5.35 
65,6/3/18,19,$5.46 
65,6/3/18,20,$5.65 
65,6/3/18,21,$5.70 
65,6/3/18,22,$3.68 
65,6/3/18,23,$3.22 
65,6/4/18,0,$7.32 
65,6/4/18,1,$5.74 
65,6/4/18,2,$6.02 
65,6/4/18,3,$5.96 
65,6/4/18,4,$4.90 
65,6/4/18,5,$5.17 
65,6/4/18,6,$4.79 
65,6/4/18,7,$4.55 
65,6/4/18,8,$4.84 
65,6/4/18,9,$5.53 
65,6/4/18,10,$5.77 
65,6/4/18,11,$5.66 
65,6/4/18,12,$5.84 
65,6/4/18,13,$5.85 
65,6/4/18,14,$5.98 
65,6/4/18,15,$6.03 
65,6/4/18,16,$5.96 
65,6/4/18,17,$6.31 
65,6/4/18,18,$6.04 
65,6/4/18,19,$6.08 
65,6/4/18,20,$6.32 
65,6/4/18,21,$6.06 
65,6/4/18,22,$4.01 
65,6/4/18,23,$3.42 
65,6/5/18,0,$7.29 
65,6/5/18,2,$5.99 
65,6/5/18,3,$5.50 
65,6/5/18,4,$5.02 
65,6/5/18,5,$5.27 
65,6/5/18,6,$4.73 
65,6/5/18,7,$4.70 
65,6/5/18,8,$5.12 
65,6/5/18,9,$5.69 
65,6/5/18,10,$5.86 
65,6/5/18,11,$5.90 
65,6/5/18,12,$5.79 
65,6/5/18,13,$5.69 
65,6/5/18,14,$5.80 
65,6/5/18,15,$5.63 
65,6/5/18,16,$5.59 
65,6/5/18,17,$5.61 
65,6/5/18,18,$6.11 
65,6/5/18,19,$6.50 
65,6/5/18,20,$6.91 
65,6/5/18,21,$6.59 
65,6/5/18,22,$3.86 
65,6/5/18,23,$2.95 
65,6/6/18,0,$6.42 
65,6/6/18,1,$5.52 
65,6/6/18,2,$5.51 
65,6/6/18,3,$5.40 
65,6/6/18,4,$4.80 
65,6/6/18,5,$5.43 
65,6/6/18,6,$4.81 
65,6/6/18,7,$4.82 
65,6/6/18,8,$5.16 
65,6/6/18,9,$5.74 
65,6/6/18,10,$5.89 
65,6/6/18,11,$5.89 
65,6/6/18,12,$5.88 
65,6/6/18,13,$5.88 
65,6/6/18,14,$6.18 
65,6/6/18,16,$5.91 
65,6/6/18,17,$6.84 
65,6/6/18,18,$6.66 
65,6/6/18,19,$6.23 
65,6/6/18,20,$7.36 
65,6/6/18,21,$6.26 
65,6/6/18,22,$3.45 
65,6/6/18,23,$3.57 
65,6/7/18,0,$7.12 
65,6/7/18,1,$5.52 
65,6/7/18,2,$5.73 
65,6/7/18,3,$5.66 
65,6/7/18,4,$5.03 
65,6/7/18,5,$5.17 
65,6/7/18,6,$4.63 
65,6/7/18,7,$4.65 
65,6/7/18,8,$5.16 
65,6/7/18,9,$5.45 
65,6/7/18,10,$5.62 
65,6/7/18,11,$5.85 
65,6/7/18,12,$6.05 
65,6/7/18,13,$6.36 
65,6/7/18,14,$6.54 
65,6/7/18,15,$6.48 
65,6/7/18,16,$6.56 
65,6/7/18,17,$6.71 
65,6/7/18,18,$7.41 
65,6/7/18,19,$6.77 
65,6/7/18,20,$7.05 
65,6/7/18,21,$6.35 
65,6/7/18,22,$4.00 
65,6/7/18,23,$3.38 
65,6/8/18,0,$6.43 
65,6/8/18,1,$5.63 
65,6/8/18,2,$5.58 
65,6/8/18,3,$5.39 
65,6/8/18,4,$4.85 
65,6/8/18,5,$5.18 
65,6/8/18,6,$4.52 
65,6/8/18,7,$4.79 
65,6/8/18,8,$4.99 
65,6/8/18,9,$5.63 
65,6/8/18,10,$5.84 
65,6/8/18,11,$5.83 
65,6/8/18,12,$6.03 
65,6/8/18,13,$5.78 
65,6/8/18,14,$5.87 
65,6/8/18,15,$5.98 
65,6/8/18,16,$5.66 
65,6/8/18,17,$6.05 
65,6/8/18,18,$5.66 
65,6/8/18,19,$5.48 
65,6/8/18,20,$5.75 
65,6/8/18,21,$5.67 
65,6/8/18,22,$3.56 
65,6/8/18,23,$3.21 
65,6/9/18,0,$6.83 
65,6/9/18,1,$5.12 
65,6/9/18,2,$5.09 
65,6/9/18,3,$5.01 
65,6/9/18,4,$4.68 
65,6/9/18,5,$4.93 
65,6/9/18,6,$4.66 
65,6/9/18,7,$4.32 
65,6/9/18,8,$4.90 
65,6/9/18,9,$5.27 
65,6/9/18,10,$6.02 
65,6/9/18,11,$5.82 
65,6/9/18,12,$5.56 
65,6/9/18,13,$5.40 
65,6/9/18,14,$5.53 
65,6/9/18,15,$5.44 
65,6/9/18,16,$5.07 
65,6/9/18,17,$5.45 
65,6/9/18,18,$5.36 
65,6/9/18,19,$5.19 
65,6/9/18,20,$5.45 
65,6/9/18,21,$5.35 
65,6/9/18,22,$3.34 
65,6/9/18,23,$2.54 
65,6/10/18,0,$6.09 
65,6/10/18,1,$4.95 
65,6/10/18,2,$5.10 
65,6/10/18,3,$5.00 
65,6/10/18,4,$4.67 
65,6/10/18,5,$4.86 
65,6/10/18,6,$4.51 
65,6/10/18,7,$4.49 
65,6/10/18,8,$4.80 
65,6/10/18,9,$5.24 
65,6/10/18,10,$5.88 
65,6/10/18,11,$5.81 
65,6/10/18,12,$5.52 
65,6/10/18,13,$5.36 
65,6/10/18,14,$5.40 
65,6/10/18,15,$5.21 
65,6/10/18,16,$5.03 
65,6/10/18,17,$5.29 
65,6/10/18,18,$5.35 
67,5/18/18,9,$7.27 
67,5/18/18,10,$8.09 
67,5/18/18,11,$9.16 
67,5/18/18,12,$9.70 
67,5/18/18,13,$9.76 
67,5/18/18,14,$10.40 
67,5/18/18,15,$12.31 
67,5/18/18,16,$12.45 
67,5/18/18,17,$12.13 
67,5/18/18,18,$12.40 
67,5/18/18,19,$11.66 
67,5/18/18,20,$9.76 
67,5/18/18,21,$9.25 
67,5/18/18,22,$9.24 
67,5/18/18,23,$9.93 
67,5/19/18,0,$9.61 
67,5/19/18,1,$9.19 
67,5/19/18,2,$8.58 
67,5/19/18,3,$8.07 
67,5/19/18,4,$7.76 
67,5/19/18,5,$7.82 
67,5/19/18,6,$6.47 
67,5/19/18,7,$5.68 
67,5/19/18,8,$6.37 
67,5/19/18,9,$6.99 
67,5/19/18,10,$8.57 
67,5/19/18,11,$10.67 
67,5/19/18,12,$11.01 
67,5/19/18,13,$11.78 
67,5/19/18,14,$10.79 
67,5/19/18,15,$10.80 
67,5/19/18,16,$10.31 
67,5/19/18,17,$10.95 
67,5/19/18,18,$10.78 
67,5/19/18,19,$10.03 
67,5/19/18,20,$9.13 
67,5/19/18,21,$8.95 
67,5/19/18,22,$9.23 
67,5/19/18,23,$9.47 
67,5/20/18,0,$11.17 
67,5/20/18,1,$8.79 
67,5/20/18,2,$8.52 
67,5/20/18,3,$8.14 
67,5/20/18,4,$8.12 
67,5/20/18,5,$8.55 
67,5/20/18,6,$7.48 
67,5/20/18,7,$7.47 
67,5/20/18,8,$7.24 
67,5/20/18,9,$8.44 
67,5/20/18,10,$10.89 
67,5/20/18,11,$11.81 
67,5/20/18,12,$12.48 
67,5/20/18,13,$12.61 
67,5/20/18,14,$11.50 
67,5/20/18,15,$11.10 
67,5/20/18,16,$11.00 
67,5/20/18,17,$11.48 
67,5/20/18,18,$10.80 
67,5/20/18,19,$10.41 
67,5/20/18,20,$10.04 
67,5/20/18,21,$9.44 
67,5/20/18,22,$9.17 
67,5/20/18,23,$9.49 
67,5/21/18,0,$11.44 
67,5/21/18,1,$9.47 
67,5/21/18,2,$8.98 
67,5/21/18,3,$8.42 
67,5/21/18,4,$8.18 
67,5/21/18,5,$7.77 
67,5/21/18,6,$7.99 
67,5/21/18,7,$7.37 
67,5/21/18,8,$7.75 
67,5/21/18,9,$9.30 
67,5/21/18,10,$11.00 
67,5/21/18,11,$11.99 
67,5/21/18,12,$11.67 
67,5/21/18,13,$10.68 
67,5/21/18,14,$10.15 
67,5/21/18,15,$9.96 
67,5/21/18,16,$9.89 
67,5/21/18,17,$9.85 
67,5/21/18,18,$9.31 
67,5/21/18,19,$9.68 
67,5/21/18,20,$9.50 
67,5/21/18,21,$3.46 
67,5/21/18,22,$13.80 
67,5/21/18,23,$14.82 
67,5/22/18,0,$10.87 
67,5/22/18,1,$8.93 
67,5/22/18,2,$8.20 
67,5/22/18,3,$7.48 
67,5/22/18,4,$7.18 
67,5/22/18,5,$7.59 
67,5/22/18,6,$7.09 
67,5/22/18,7,$6.48 
67,5/22/18,8,$6.66 
67,5/22/18,9,$8.61 
67,5/22/18,10,$10.88 
67,5/22/18,11,$10.45 
67,5/22/18,12,$10.14 
67,5/22/18,13,$9.08 
67,5/22/18,14,$8.52 
67,5/22/18,15,$8.53 
67,5/22/18,16,$8.41 
67,5/22/18,17,$8.49 
67,5/22/18,18,$8.34 
67,5/22/18,19,$8.58 
67,5/22/18,20,$8.20 
67,5/22/18,21,$8.69 
67,5/22/18,22,$29.40 
67,5/22/18,23,$53.49 
67,5/23/18,0,$15.28 
67,5/23/18,1,$13.87 
67,5/23/18,2,$13.48 
67,5/23/18,3,$12.44 
67,5/23/18,4,$11.67 
67,5/23/18,5,$12.08 
67,5/23/18,6,$9.93 
67,5/23/18,7,$9.15 
67,5/23/18,8,$9.82 
67,5/23/18,9,$11.82 
67,5/23/18,10,$15.59 
67,5/23/18,11,$17.84 
67,5/23/18,12,$17.19 
67,5/23/18,13,$17.22 
67,5/23/18,14,$15.73 
67,5/23/18,15,$16.37 
67,5/23/18,16,$15.37 
67,5/23/18,17,$16.06 
67,5/23/18,18,$16.30 
67,5/23/18,19,$16.35 
67,5/23/18,20,$15.93 
67,5/23/18,21,$15.79 
67,5/23/18,22,$15.00 
67,5/23/18,23,$14.46 
67,5/24/18,0,$16.11 
67,5/24/18,1,$14.11 
67,5/24/18,2,$13.37 
67,5/24/18,3,$12.86 
67,5/24/18,4,$12.22 
67,5/24/18,5,$12.43 
67,5/24/18,6,$10.94 
67,5/24/18,7,$9.93 
67,5/24/18,8,$9.46 
67,5/24/18,9,$11.85 
67,5/24/18,10,$14.08 
67,5/24/18,11,$17.30 
67,5/24/18,12,$17.34 
67,5/24/18,13,$16.68 
67,5/24/18,14,$15.83 
67,5/24/18,15,$14.81 
67,5/24/18,16,$14.17 
67,5/24/18,17,$14.77 
67,5/24/18,18,$14.32 
67,5/24/18,19,$14.21 
67,5/24/18,20,$13.90 
67,5/24/18,21,$11.41 
67,5/24/18,22,$14.12 
67,5/24/18,23,$13.56 
67,5/25/18,0,$16.15 
67,5/25/18,1,$13.64 
67,5/25/18,2,$13.56 
67,5/25/18,3,$12.68 
67,5/25/18,4,$12.54 
67,5/25/18,5,$12.02 
67,5/25/18,6,$10.85 
67,5/25/18,7,$10.27 
67,5/25/18,8,$10.75 
67,5/25/18,9,$12.54 
67,5/25/18,10,$14.41 
67,5/25/18,11,$16.21 
67,5/25/18,12,$15.56 
67,5/25/18,13,$15.52 
67,5/25/18,14,$13.80 
67,5/25/18,15,$13.98 
67,5/25/18,16,$13.78 
67,5/25/18,17,$13.60 
67,5/25/18,18,$12.72 
67,5/25/18,19,$12.46 
67,5/25/18,20,$12.02 
67,5/25/18,21,$11.93 
67,5/25/18,22,$11.37 
67,5/25/18,23,$11.05 
67,5/26/18,0,$12.03 
67,5/26/18,1,$12.14 
67,5/26/18,2,$11.92 
67,5/26/18,3,$11.64 
67,5/26/18,4,$11.42 
67,5/26/18,5,$11.12 
67,5/26/18,6,$10.14 
67,5/26/18,7,$8.69 
67,5/26/18,8,$8.61 
67,5/26/18,9,$9.95 
67,5/26/18,10,$10.23 
67,5/26/18,11,$11.10 
67,5/26/18,12,$12.80 
67,5/26/18,13,$14.30 
67,5/26/18,14,$14.55 
67,5/26/18,15,$14.12 
67,5/26/18,16,$14.07 
67,5/26/18,17,$13.39 
67,5/26/18,18,$13.27 
67,5/26/18,19,$12.49 
67,5/26/18,20,$12.25 
67,5/26/18,21,$12.39 
67,5/26/18,22,$12.23 
67,5/26/18,23,$12.20 
67,5/27/18,0,$12.65 
67,5/27/18,1,$12.01 
67,5/27/18,2,$11.68 
67,5/27/18,3,$11.25 
67,5/27/18,4,$10.78 
67,5/27/18,5,$10.34 
67,5/27/18,6,$9.32 
67,5/27/18,7,$7.87 
67,5/27/18,8,$7.74 
67,5/27/18,9,$7.73 
67,5/27/18,10,$9.43 
67,5/27/18,11,$10.90 
67,5/27/18,12,$12.36 
67,5/27/18,13,$13.99 
67,5/27/18,14,$14.48 
67,5/27/18,15,$14.61 
67,5/27/18,16,$13.50 
67,5/27/18,17,$13.62 
67,5/27/18,18,$12.85 
67,5/27/18,19,$12.51 
67,5/27/18,20,$12.97 
67,5/27/18,21,$12.40 
67,5/27/18,22,$12.13 
67,5/27/18,23,$12.26 
67,5/28/18,0,$13.35 
67,5/28/18,1,$12.23 
67,5/28/18,2,$11.33 
67,5/28/18,3,$11.19 
67,5/28/18,4,$10.13 
67,5/28/18,5,$10.22 
67,5/28/18,6,$9.16 
67,5/28/18,7,$8.03 
67,5/28/18,8,$7.77 
67,5/28/18,9,$7.75 
67,5/28/18,10,$11.20 
67,5/28/18,11,$13.51 
67,5/28/18,12,$14.30 
67,5/28/18,13,$14.08 
67,5/28/18,14,$13.15 
67,5/28/18,15,$12.33 
67,5/28/18,16,$11.73 
67,5/28/18,17,$11.64 
67,5/28/18,18,$11.45 
67,5/28/18,19,$10.99 
67,5/28/18,20,$10.65 
67,5/28/18,21,$10.22 
67,5/28/18,22,$9.76 
67,5/28/18,23,$9.81 
67,5/29/18,0,$13.24 
67,5/29/18,1,$11.21 
67,5/29/18,2,$10.76 
67,5/29/18,3,$10.42 
67,5/29/18,4,$10.02 
67,5/29/18,5,$10.33 
67,5/29/18,6,$9.98 
67,5/29/18,7,$9.30 
67,5/29/18,8,$9.56 
67,5/29/18,9,$9.89 
67,5/29/18,10,$12.68 
67,5/29/18,11,$13.05 
67,5/29/18,12,$12.10 
67,5/29/18,13,$11.88 
67,5/29/18,14,$11.12 
67,5/29/18,15,$10.97 
67,5/29/18,16,$9.82 
67,5/29/18,17,$10.54 
67,5/29/18,18,$9.40 
67,5/29/18,19,$9.38 
67,5/29/18,20,$9.33 
67,5/29/18,21,$9.70 
67,5/29/18,22,$9.65 
67,5/29/18,23,$9.82 
67,5/30/18,0,$11.93 
67,5/30/18,1,$9.99 
67,5/30/18,2,$9.70 
67,5/30/18,3,$9.40 
67,5/30/18,4,$8.49 
67,5/30/18,5,$8.85 
67,5/30/18,6,$6.99 
67,5/30/18,7,$8.32 
67,5/30/18,8,$8.44 
67,5/30/18,9,$9.95 
67,5/30/18,10,$12.56 
67,5/30/18,11,$12.03 
67,5/30/18,12,$11.89 
67,5/30/18,13,$11.68 
67,5/30/18,14,$11.07 
67,5/30/18,15,$11.08 
67,5/30/18,16,$10.68 
67,5/30/18,17,$10.15 
67,5/30/18,18,$9.78 
67,5/30/18,19,$9.99 
67,5/30/18,20,$9.03 
67,5/30/18,21,$8.92 
67,5/30/18,22,$8.40 
67,5/30/18,23,$7.91 
67,5/31/18,0,$10.21 
67,5/31/18,1,$7.42 
67,5/31/18,2,$7.18 
67,5/31/18,3,$6.74 
67,5/31/18,4,$6.74 
67,5/31/18,5,$7.12 
67,5/31/18,6,$6.96 
67,5/31/18,7,$6.63 
67,5/31/18,8,$7.01 
67,5/31/18,9,$8.39 
67,5/31/18,10,$8.97 
67,5/31/18,11,$8.33 
67,5/31/18,12,$7.92 
67,5/31/18,13,$7.93 
67,5/31/18,14,$7.45 
67,5/31/18,15,$7.27 
67,5/31/18,16,$7.37 
67,5/31/18,17,$7.55 
67,5/31/18,18,$7.84 
67,5/31/18,19,$7.73 
67,5/31/18,20,$7.67 
67,5/31/18,21,$7.58 
67,5/31/18,22,$7.20 
67,5/31/18,23,$5.58 
67,6/1/18,0,$6.24 
67,6/1/18,1,$6.67 
67,6/1/18,2,$6.39 
67,6/1/18,3,$6.24 
67,6/1/18,4,$3.34 
67,6/1/18,5,$2.43 
67,6/1/18,6,$4.38 
67,6/1/18,7,$2.69 
67,6/1/18,8,$1.65 
67,6/1/18,9,$2.55 
67,6/1/18,10,$2.80 
67,6/1/18,11,$4.60 
67,6/1/18,12,$5.49 
67,6/1/18,13,$6.12 
67,6/1/18,14,$5.79 
67,6/1/18,15,$26.09 
67,6/1/18,16,$21.46 
67,6/1/18,17,$24.09 
67,6/1/18,18,$24.39 
67,6/1/18,19,$24.16 
67,6/1/18,20,$22.76 
67,6/1/18,21,$20.80 
67,6/1/18,22,$20.62 
67,6/1/18,23,$22.38 
67,6/2/18,0,$13.39 
67,6/2/18,1,$13.62 
67,6/2/18,2,$12.93 
67,6/2/18,3,$12.41 
67,6/2/18,4,$9.43 
67,6/2/18,5,$8.57 
67,6/2/18,6,$7.01 
67,6/2/18,7,$6.66 
67,6/2/18,8,$6.54 
67,6/2/18,9,$6.56 
67,6/2/18,10,$11.73 
67,6/2/18,11,$15.64 
67,6/2/18,12,$17.64 
67,6/2/18,13,$18.82 
67,6/2/18,14,$18.49 
67,6/2/18,15,$18.16 
67,6/2/18,16,$18.77 
67,6/2/18,17,$18.93 
67,6/2/18,18,$17.79 
88,5/19/18,18,$4.48 
88,5/19/18,19,$4.91 
88,5/19/18,20,$4.96 
88,5/19/18,21,$5.07 
88,5/19/18,22,$5.39 
88,5/19/18,23,$6.02 
88,5/20/18,0,$4.92 
88,5/20/18,1,$5.75 
88,5/20/18,2,$5.36 
88,5/20/18,3,$4.60 
88,5/20/18,4,$3.42 
88,5/20/18,5,$3.28 
88,5/20/18,6,$2.34 
88,5/20/18,7,$1.84 
88,5/20/18,8,$1.53 
88,5/20/18,9,$1.65 
88,5/20/18,10,$3.03 
88,5/20/18,11,$3.48 
88,5/20/18,12,$4.64 
88,5/20/18,13,$5.72 
88,5/20/18,14,$5.77 
88,5/20/18,15,$4.43 
88,5/20/18,16,$4.50 
88,5/20/18,17,$4.55 
88,5/20/18,18,$5.16 
88,5/20/18,19,$5.23 
88,5/20/18,20,$6.21 
88,5/20/18,21,$6.53 
88,5/20/18,22,$6.72 
88,5/20/18,23,$7.73 
88,5/21/18,0,$7.64 
88,5/21/18,1,$8.21 
88,5/21/18,2,$7.71 
88,5/21/18,3,$6.39 
88,5/21/18,4,$4.15 
88,5/21/18,5,$4.10 
88,5/21/18,6,$2.31 
88,5/21/18,7,$2.30 
88,5/21/18,8,$1.75 
88,5/21/18,9,$3.10 
88,5/21/18,10,$4.00 
88,5/21/18,11,$5.05 
88,5/21/18,12,$6.80 
88,5/21/18,13,$6.54 
88,5/21/18,14,$8.12 
88,5/21/18,15,$9.62 
88,5/21/18,16,$11.49 
88,5/21/18,17,$6.64 
88,5/21/18,18,$9.96 
88,5/21/18,19,$10.55 
88,5/21/18,20,$10.07 
88,5/21/18,21,$10.50 
88,5/21/18,22,$5.18 
88,5/21/18,23,$10.23 
88,5/22/18,0,$8.64 
88,5/22/18,1,$9.07 
88,5/22/18,2,$8.92 
88,5/22/18,3,$7.31 
88,5/22/18,4,$4.93 
88,5/22/18,5,$4.30 
88,5/22/18,6,$2.79 
88,5/22/18,7,$1.93 
88,5/22/18,8,$1.86 
88,5/22/18,9,$3.25 
88,5/22/18,10,$5.83 
88,5/22/18,11,$6.78 
88,5/22/18,12,$8.61 
88,5/22/18,13,$7.85 
88,5/22/18,14,$8.36 
88,5/22/18,15,$7.91 
88,5/22/18,16,$7.93 
88,5/22/18,17,$7.23 
88,5/22/18,18,$8.75 
88,5/22/18,19,$7.39 
88,5/22/18,20,$8.82 
88,5/22/18,21,$8.19 
88,5/22/18,22,$6.85 
88,5/22/18,23,$8.48 
88,5/23/18,0,$7.75 
88,5/23/18,1,$8.23 
88,5/23/18,2,$8.61 
88,5/23/18,3,$7.09 
88,5/23/18,4,$4.08 
88,5/23/18,5,$3.81 
88,5/23/18,6,$2.28 
88,5/23/18,7,$1.47 
88,5/23/18,8,$1.41 
88,5/23/18,9,$2.43 
88,5/23/18,10,$4.82 
88,5/23/18,11,$5.90 
88,5/23/18,12,$6.20 
88,5/23/18,13,$8.66 
88,5/23/18,14,$6.51 
88,5/23/18,15,$7.53 
88,5/23/18,16,$11.30 
88,5/23/18,17,$9.88 
88,5/23/18,18,$8.88 
88,5/23/18,19,$8.85 
88,5/23/18,20,$9.64 
88,5/23/18,21,$9.29 
88,5/23/18,22,$7.93 
88,5/23/18,23,$8.74 
88,5/24/18,0,$8.13 
88,5/24/18,1,$9.27 
88,5/24/18,2,$8.77 
88,5/24/18,3,$6.82 
88,5/24/18,4,$4.46 
88,5/24/18,5,$4.03 
88,5/24/18,6,$2.37 
88,5/24/18,7,$1.75 
88,5/24/18,8,$1.71 
88,5/24/18,9,$2.42 
88,5/24/18,10,$4.22 
88,5/24/18,11,$6.71 
88,5/24/18,12,$8.88 
88,5/24/18,13,$9.61 
88,5/24/18,14,$7.76 
88,5/24/18,15,$7.95 
88,5/24/18,16,$9.61 
88,5/24/18,17,$12.19 
88,5/24/18,18,$11.65 
88,5/24/18,19,$11.82 
88,5/24/18,20,$11.58 
88,5/24/18,21,$9.55 
88,5/24/18,22,$8.30 
88,5/24/18,23,$8.59 
88,5/25/18,0,$11.38 
88,5/25/18,1,$12.77 
88,5/25/18,2,$14.62 
88,5/25/18,3,$10.99 
88,5/25/18,4,$4.84 
88,5/25/18,5,$3.65 
88,5/25/18,6,$2.93 
88,5/25/18,7,$1.61 
88,5/25/18,8,$1.56 
88,5/25/18,9,$2.81 
88,5/25/18,10,$5.72 
88,5/25/18,11,$7.51 
88,5/25/18,12,$12.71 
88,5/25/18,13,$14.58 
88,5/25/18,14,$12.48 
88,5/25/18,15,$13.47 
88,5/25/18,16,$14.43 
88,5/25/18,17,$14.77 
88,5/25/18,18,$12.32 
88,5/25/18,19,$12.24 
88,5/25/18,20,$10.98 
88,5/25/18,21,$9.84 
88,5/25/18,22,$9.56 
88,5/25/18,23,$9.81 
88,5/26/18,0,$8.62 
88,5/26/18,1,$6.84 
88,5/26/18,2,$6.51 
88,5/26/18,3,$5.76 
88,5/26/18,4,$4.69 
88,5/26/18,5,$3.66 
88,5/26/18,6,$2.12 
88,5/26/18,7,$1.50 
88,5/26/18,8,$1.17 
88,5/26/18,9,$1.49 
88,5/26/18,10,$2.69 
88,5/26/18,11,$4.93 
88,5/26/18,12,$6.66 
88,5/26/18,13,$8.12 
88,5/26/18,14,$8.33 
